id_str,created_at,text,retweeted,favorite_count,in_reply_to_screen_name
1522305795265806337,2022-05-05 20:02:39+00:00,"RT @POTUS: Today, I met with grassroots worker organizers to thank them for their leadership in organizing unions. From the Amazon Labor Un…",False,0,
1522281479170109442,2022-05-05 18:26:01+00:00,"While there’s still more work to do, we’re on track to cut the federal deficit by another $1.5 trillion by the end of this fiscal year—the biggest decline in a single year ever in American history.",False,16886,
1522252296649953280,2022-05-05 16:30:04+00:00,"Let me tell you about this Ultra-MAGA Agenda.
https://t.co/Cl41pqMEX1",False,8319,
1521999366898298882,2022-05-04 23:45:01+00:00,"Senator Rick Scott released an Ultra-MAGA Agenda.

It could raise taxes on 75 million American families. 

Under this new plan, while big corporations and billionaires would pay nothing more, working-class folks are going to pay a hell of a lot more.",False,34797,
1521652328507527168,2022-05-04 00:46:00+00:00,"At the federal level, we will need more pro-choice senators and a pro-choice majority in the House to adopt legislation that codifies Roe, which I will work to pass and sign into law.",False,57206,
1521603759901708288,2022-05-03 21:33:01+00:00,"If the Court overturns Roe, it will fall on our nation’s elected officials at all levels of government to protect a woman’s right to choose. 

And it will fall on voters to elect pro-choice officials this November.",False,50425,
1521551422931845123,2022-05-03 18:05:02+00:00,"I believe that a woman’s right to choose is fundamental. Roe has been the law of the land for almost fifty years, and basic fairness and the stability of our law demand that it not be overturned.

We will be ready when any ruling is issued.",False,106480,
1521500905862008835,2022-05-03 14:44:18+00:00,RT @POTUS: My statement on the reported Supreme Court decision draft. https://t.co/Kt3bP0kzqU,False,0,
1521259496454213632,2022-05-02 22:45:02+00:00,"As the proud husband of an educator, I've seen firsthand the dedication and selflessness of our nation's educators. 

Teaching isn't what @DrBiden does, it's who she is. On Teacher Appreciation Week, we honor teachers' work to build confidence and inspire curiosity. https://t.co/oyYOyt5cfc",False,23265,
1521219229600698369,2022-05-02 20:05:01+00:00,"Last year, we saw businesses with fewer than 50 workers create 1,900,000 jobs for the first three quarters of 2021 alone. 

While there’s still more work to do, that's the highest rate of small business creation ever recorded in a single year.",False,8948,
1521169660791697408,2022-05-02 16:48:03+00:00,"The Republican proposal, led by Senator Rick Scott, would raise taxes on 6.1 million small business owners—including 82% of small business owners who earn less than $50,000 a year. 

That’s just not right.",False,30415,
1521133913908944896,2022-05-02 14:26:01+00:00,RT @POTUS: Jill and I extend our warmest wishes to all who are celebrating Eid al-Fitr. As Muslims around the world conclude the month of R…,False,0,
1521127470858223616,2022-05-02 14:00:24+00:00,"The people who made a difference in my life, in a fundamental way, were teachers.

This National Teacher Appreciation Week, we honor their service and passion and celebrate the immeasurable contributions of our nation’s educators in schools from coast to coast.",False,15388,
1520810784632324097,2022-05-01 17:02:01+00:00,"I grew up in a family where, when prices went up for things like gasoline, it became a discussion at the kitchen table. We felt it. 

That's why I'm focused on doing everything I can to lower the cost of gas and energy and accelerate our transition to clean energy.",False,37653,
1520776308313235456,2022-05-01 14:45:01+00:00,"Just as Putin chose to launch this brutal invasion, he could make the choice to end it. 

Russia is the aggressor, and the world must and will hold Russia accountable.",False,41251,
1520549814324416518,2022-04-30 23:45:00+00:00,"Our party is working to ensure that we can expand our Democratic majorities in the years to come—and we need your help to do it. 

Chip in before the end of the month deadline to help elect Democrats up and down the ballot: 
https://t.co/Ivryo0uc4U",False,4149,
1520534463482150912,2022-04-30 22:44:00+00:00,"With the help of the American Rescue Plan, local governments were able to add a record 279,000 new educators in 2021 and nearly 46,000 teaching jobs in the first months of 2022.",False,13937,
1520496716734210048,2022-04-30 20:14:01+00:00,"Thanks in large part to the American Rescue Plan, last year, Americans applied to start 5.4 million new businesses—20% more than any other year on record.

The American economy is strong because our small businesses are strong.",False,10513,
1520491178956836864,2022-04-30 19:52:01+00:00,"Twelve years later, Republicans still haven't stopped their attacks on the Affordable Care Act. 

If they have their way, 100 million Americans with preexisting conditions could once again be denied health care coverage by their insurance companies.",False,13988,
1520467577050439682,2022-04-30 18:18:13+00:00,"The Republican plan led by Senator Rick Scott of Florida would tax half of our small business owners an extra $1,200 a year on average. https://t.co/2kHWJDrxq3",False,7223,
1520434054415491079,2022-04-30 16:05:01+00:00,"Through decades of organizing, negotiating, picketing, and protesting, labor unions secured vital workplace protections that union and non-union workers rely on today, and we are working to strengthen both unions and the workplace protections they provide.",False,9623,
1520204789761589248,2022-04-30 00:54:00+00:00,Not only do Republicans oppose making big corporations pay their fair share—they want middle class families and small business owners to pay more in taxes.,False,32932,
1520178366015549446,2022-04-29 23:09:00+00:00,"A stronger economy built from the bottom up and the middle out puts greater power in workers' hands to improve their lives, provide for their families, and choose higher quality, higher-paying, and safer jobs.",False,14184,
1520153460544581634,2022-04-29 21:30:02+00:00,"Democrats are working tirelessly to open doors for more outstanding entrepreneurs.

But the Republican plan led by Senator Rick Scott would tax half of our small business owners an extra $1,200 a year on average.",False,12361,
1520088026516529152,2022-04-29 17:10:02+00:00,"American workers are beginning to rebuild our nation's roads, bridges, ports, and waterways.

The Bipartisan Infrastructure Law will create new jobs, modernize communities across the country, and open infrastructure jobs to people of all backgrounds.",False,8987,
1519811748483809281,2022-04-28 22:52:12+00:00,This is not your father’s Republican Party. https://t.co/trUWTISdx5,False,8781,
1519730163054956544,2022-04-28 17:28:00+00:00,"Ensuring worker safety is a national priority and a moral imperative.

On Workers Memorial Day, we honor and remember those who lost their lives on the job and reaffirm every worker's basic right to a safe and healthy workplace.",False,7072,
1519708023832383490,2022-04-28 16:00:02+00:00,"RT @POTUS: I just signed a request to Congress for critical security, economic, and humanitarian assistance to help Ukraine continue to cou…",False,0,
1518403170338279424,2022-04-25 01:35:01+00:00,RT @POTUS: Congratulations to @EmmanuelMacron on his re-election. France is our oldest ally and a key partner in addressing global challeng…,False,0,
1518275076403400704,2022-04-24 17:06:01+00:00,"Thanks to the Bipartisan Infrastructure Law, we’re going to start replacing 100% of the lead pipes and water lines that go into homes and schools in this country.

Every American, every child, should be able to turn on a faucet and drink water that’s clean.",False,23656,
1518241289657016322,2022-04-24 14:51:45+00:00,RT @POTUS: Jill and I send warm wishes to all our friends in the Orthodox Christian community who are observing Easter today. We rejoice wi…,False,0,
1517996741332713472,2022-04-23 22:40:00+00:00,"The unemployment rate for veterans is 2.4%—tied for the lowest rate on record. 

There is still more work to do, but this historic progress is the result of rebuilding America’s economy from the bottom up and the middle out.",False,16017,
1517964027120472066,2022-04-23 20:30:01+00:00,"Through the Bipartisan Infrastructure Law, we’re investing $25 billion to upgrade and modernize American airports.",False,14879,
1517885256627634177,2022-04-23 15:17:00+00:00,"The United States will ban Russian-affiliated ships from our ports.

That means no ship that sails under the Russian flag or that is owned or operated by a Russian interest will be allowed to dock in a United States port or access our shores. None.",False,40834,
1517671094693601280,2022-04-23 01:06:00+00:00,"Thanks to the Bipartisan Infrastructure Law, we’re going to plant 1.2 billion trees across the country to begin the vital work of reforesting America. It makes sense and also makes a big difference in our cities and on our city streets.",False,26075,
1517625324514721796,2022-04-22 22:04:08+00:00,"RT @POTUS: I am calling on Congress to pass new investments and tax credits to lower costs for families.  

That includes tax credits to bu…",False,0,
1517502237722955784,2022-04-22 13:55:01+00:00,"On Earth Day, we’re committed to building a future where everyone has clean air to breathe, clean water to drink, and healthy communities to work and live.

By investing in climate resilience and infrastructure, and a clean energy future, we can tackle the climate crisis head-on.",False,10683,
1517306693771837441,2022-04-22 00:58:00+00:00,"Putin has failed to achieve his grand ambitions on the battlefield.

President Zelenskyy and his democratically elected government remain in power, and Ukrainian armed forces—joined by brave Ukrainian civilians—have thwarted Russia's conquest of their country.",False,15774,
1517275488691142657,2022-04-21 22:54:00+00:00,"Our unity at home and our unity with allies, partners, and the Ukrainian people is sending an unmistakable message to Putin: He will never succeed in dominating and occupying all of Ukraine. That will not happen.",False,12187,
1517208548584927232,2022-04-21 18:28:01+00:00,"I’m doing everything I can to bring down prices to address Putin’s Price Hike.  

That’s why I authorized the release of 1 million barrels per day on average for the next six months from our Strategic Petroleum Reserve.",False,24429,
1517162022844182533,2022-04-21 15:23:08+00:00,RT @POTUS: I met with Prime Minister Shmyhal of Ukraine this morning to convey our continued commitment to support Ukraine in the face of R…,False,0,
1516909829188734979,2022-04-20 22:41:00+00:00,"Thanks to the Bipartisan Infrastructure Law, we’re making the most significant investment in modernizing our roads and bridges since the Interstate Highway System was built under President Eisenhower.",False,13043,
1516810932768460804,2022-04-20 16:08:02+00:00,"Our recovery so far has led to the creation of 7.9 million new jobs—more jobs created over the first 14 months than any president ever. The unemployment rate is at 3.6%, down from 6.4% in January 2021.

We have more work to do, but America is on the move.",False,13695,
1516532090313052163,2022-04-19 21:40:00+00:00,"While Congressional Republicans are proposing big tax increases on middle-class families, I am fighting for tax cuts for the middle class and to ensure that the super wealthy and large corporations pay their fair share.",False,23039,
1516454095976026120,2022-04-19 16:30:05+00:00,"The difference couldn’t be clearer:

Under the Congressional Republican Tax Plan, 75 million middle-class families’ taxes will increase an average of almost $1,500 a year.

Under my plan, no one making less than $400,000 will have their taxes raised.",False,18608,
1515718307919409165,2022-04-17 15:46:19+00:00,"RT @POTUS: As we reflect today on Christ’s Resurrection, we are reminded that with faith, hope, and love — even death can be defeated. From…",False,0,
1515033214833860611,2022-04-15 18:24:01+00:00,"When we build more in America, we increase economic capacity, and ultimately it helps lower everyday prices for families.
https://t.co/hWTyRb4kIL",False,7030,
1515014340390400003,2022-04-15 17:09:01+00:00,"From day one, every action I've taken to rebuild our economy has been guided by one principle—made in America. It means using products, parts, and materials built right here in the United States. It means bringing manufacturing jobs back and building supply chains here at home.",False,19005,
1514989532986458119,2022-04-15 15:30:26+00:00,"RT @POTUS: Jill and I join our fellow Christians in observing Good Friday. Today, we remember Jesus’s sacrifice on the cross, pray for all…",False,0,
1514960446238908419,2022-04-15 13:34:51+00:00,"RT @POTUS: Happy Passover to all who celebrate in America, Israel, and around the world. May God bless you all during this season of renewa…",False,0,
1514274974630035460,2022-04-13 16:11:02+00:00,"To help deal with Putin’s Price Hike, I’ve authorized the use of 1 million barrels per day on average for the next six months from our Strategic Petroleum Reserve—the largest release of our national reserve in history.",False,39127,
1513977893898100738,2022-04-12 20:30:32+00:00,RT @POTUS: Jill and I are praying for those injured in the New York City subway shooting. We are grateful for the first responders and civi…,False,0,
1512891350206791681,2022-04-09 20:33:00+00:00,"America is back to work. 

Our economy added 7.9 million jobs since I took office—more jobs created on average per month than under any other president in history. That’s millions of families with a little more breathing room and the dignity a job provides.",False,19539,
1512590810239356937,2022-04-09 00:38:46+00:00,Today is a good day—a day that history is going to remember. https://t.co/gskJzbu2DK,False,22217,
1512503378693263361,2022-04-08 18:51:21+00:00,"RT @POTUS: Judge Jackson brings a rare combination of experience and qualifications to the Court.
 
A federal judge who served on the secon…",False,0,
1512468142345363462,2022-04-08 16:31:20+00:00,"RT @POTUS: Today is a good day for America. A day that history will remember. Tune in as the Vice President, Judge Ketanji Brown Jackson, a…",False,0,
1512206336955756550,2022-04-07 23:11:00+00:00,"RT @POTUS: Historic moment for our courts and for our country. Congratulations, Judge Jackson. https://t.co/eLSfs1QoHB",False,0,
1512173878285684737,2022-04-07 21:02:02+00:00,"Congratulations, Ketanji Brown Jackson. https://t.co/CGe6fdl7gk",False,106905,
1512139538705129493,2022-04-07 18:45:34+00:00,RT @POTUS: Judge Jackson’s confirmation was a historic moment for our nation. We’ve taken another step toward making our highest court refl…,False,0,
1512114912935530504,2022-04-07 17:07:43+00:00,"Over the last four weeks, fewer Americans filed initial claims for unemployment insurance than any time in our nation’s recorded history. 

While we have more work to do to lower costs for families, today’s data demonstrates that America is on the move again.",False,8224,
1511840425358893060,2022-04-06 22:57:00+00:00,"Today, we enshrine in law our recognition that the Postal Service is fundamental to our economy, to our democracy, to our health, and the very sense of who we are as a nation.",False,23713,
1511742091805831176,2022-04-06 16:26:16+00:00,"If Republicans have their way, up to 100 million Americans with preexisting conditions could once again be denied health care coverage by their insurance companies.

I’ve got a better idea. Instead of destroying the Affordable Care Act, let's keep building on it. https://t.co/jqtoDPgekn",False,7096,
1511716630765711360,2022-04-06 14:45:05+00:00,"RT @POTUS: Today, my Administration is extending the pause on federal student loan repayments through August 31st, 2022. https://t.co/xwicA…",False,0,
1511507984463052815,2022-04-06 00:56:00+00:00,"Over 31 million people now have health insurance through the Affordable Care Act.
4 out of 5 Americans can find quality coverage for under $10 a month.
The average family is saving $2,400 a year on their premiums.

The Affordable Care Act is stronger now than it has ever been.",False,13172,
1511481058809856006,2022-04-05 23:09:01+00:00,"Mr. President, welcome back to the White House.
https://t.co/JY2pjxOQKd",False,67063,
1511398798597230601,2022-04-05 17:42:08+00:00,RT @POTUS: It’s an honor to welcome my friend President @BarackObama back to the White House. I look forward to discussing the big step we’…,False,0,
1511382408137957384,2022-04-05 16:37:00+00:00,"Thanks to the Bipartisan Infrastructure Law, we’re making the largest investment in American roads and bridges since the creation of the interstate highway system.",False,13557,
1511137543470911491,2022-04-05 00:24:00+00:00,"After a long stretch, Americans are back to work, and the economy has gone from being on the mend to being on the move.",False,25998,
1511114642931818498,2022-04-04 22:53:00+00:00,"2021 was the best year for trucking employment since 1994—there are now 35,000 more trucking jobs than there were before the pandemic.",False,14422,
1511020578836303873,2022-04-04 16:39:14+00:00,Our economy has gone from being on the mend to being on the move. https://t.co/Amb9aw3gdx,False,7999,
1510984283535679489,2022-04-04 14:15:00+00:00,"RT @POTUS: Judge Jackson will bring extraordinary qualifications, deep experience and intellect, and a rigorous judicial record to the Supr…",False,0,
1510752259474444291,2022-04-03 22:53:01+00:00,"Last year, we reduced the deficit by more than $350 billion. And now under my budget, we’re on track for the largest one-year reduction in the deficit in U.S. history.

America is on the move. https://t.co/8TbMH4BJ1z",False,18541,
1510386091941150721,2022-04-02 22:38:00+00:00,"In March, the unemployment rate fell to 3.6%, down from 6.4% when I took office about 15 months ago – the fastest decline in unemployment to start a president's term ever recorded.",False,39956,
1510355395390414849,2022-04-02 20:36:01+00:00,"A firefighter and a teacher shouldn’t pay a higher tax rate than a billionaire pays. That’s not right.

My budget contains a Billionaire Minimum Income Tax to make sure billionaires pay their fair share. https://t.co/MkPFrUsAo6",False,23190,
1510056671313334280,2022-04-02 00:49:00+00:00,"Putin’s invasion of Ukraine has driven up gas prices and food prices all over the world. 

To help deal with that, yesterday I authorized the release of 1 million barrels per day for the next six months from our Strategic Petroleum Reserve.",False,35889,
1510022194214182914,2022-04-01 22:32:00+00:00,"Last week, I met with NATO allies to reiterate our strong support for the Ukrainian people.

Putin was banking on NATO being divided, but it has never been more united than it is today.",False,13521,
1509979666580389899,2022-04-01 19:43:01+00:00,"Over the course of my presidency, our recovery has now created 7.9 million jobs—the most jobs created over the first 14 months of any presidency, in any term, ever.",False,23474,
1509915834877153285,2022-04-01 15:29:22+00:00,"This week, I signed the Emmett Till Antilynching Act into law, making lynching a federal hate crime for the first time in American history.

As we work toward becoming a more perfect union, we must also come to terms with the sins of our past. https://t.co/kxuZ4BKof2",False,7650,
1509666876116418567,2022-03-31 23:00:06+00:00,"No longer will Americans have to scour the internet to find vaccines, treatments, tests, or masks. 

Just visit https://t.co/n2B6pfyjAt.",False,4255,
1509648482558164999,2022-03-31 21:47:00+00:00,"Today, I'm authorizing the release of 1 million barrels of oil per day for the next six months—over 180 million barrels—from the Strategic Petroleum Reserve. This is a wartime bridge to increase oil supply until production ramps up later this year.",False,29059,
1509582610699362312,2022-03-31 17:25:15+00:00,"RT @POTUS: To transgender Americans of all ages, I want you to know that you are so brave. You belong. I have your back. https://t.co/mD4F0…",False,0,
1509540525627658252,2022-03-31 14:38:01+00:00,"My Billionaire Minimum Income Tax is fair, and it would raise $360 billion that can be used to lower costs for families and cut the deficit.
https://t.co/mOpSJ03KrY",False,11447,
1509519767304036358,2022-03-31 13:15:32+00:00,"RT @POTUS: Today we celebrate the life and legacy of César Estrada Chávez, a champion for social justice and advocate for farm workers and…",False,0,
1509305265673445377,2022-03-30 23:03:11+00:00,We know boosters are critical to providing an additional level of protection against COVID-19. That's why I received my second booster today. https://t.co/yAV6SyXxpv,False,14544,
1509267219880030210,2022-03-30 20:32:00+00:00,"Today we launched https://t.co/n2B6pfyjAt, a one-stop shop where anyone in America can find what they need to navigate the virus.",False,3150,
1509202797702651911,2022-03-30 16:16:01+00:00,"Under my budget, nobody making less than $400,000 a year would pay a penny more in federal taxes",False,64417,
1508902249371738115,2022-03-29 20:21:44+00:00,RT @POTUS: I just signed the Emmett Till Antilynching Act into law — making lynching a federal hate crime for the first time in American hi…,False,0,
1508884954847059974,2022-03-29 19:13:01+00:00,"My budget includes historic deficit reduction, historic investments in our security at home and abroad, and an unprecedented commitment to building an economy where everyone has a chance to succeed.",False,14824,
1508814487880716311,2022-03-29 14:33:00+00:00,My budget makes the investments needed to reduce costs for families and make progress on my Unity Agenda—including investments to cut the costs of child care and health care; help families pay for other essentials; end cancer as we know it; and support our veterans.,False,9820,
1508611147024506881,2022-03-29 01:05:00+00:00,My budget would further reduce the deficit by continuing to support the economic growth that has increased revenues and ensuring that billionaires and large corporations pay their fair share.,False,11286,
1508594285377200129,2022-03-28 23:58:00+00:00,"We are on track to reduce the federal deficit by more than $1.3 trillion this year, cutting in half the deficit from the last year of the previous administration and delivering the largest one-year reduction in the deficit in U.S. history.",False,19039,
1508578180680011787,2022-03-28 22:54:00+00:00,"A dictator bent on rebuilding an empire will never erase a people's love for liberty. 

Brutality will never grind down the will to be free. Ukraine will never be a victory for Russia.",False,37451,
1508556405867003905,2022-03-28 21:27:29+00:00,RT @POTUS: Every student deserves to feel safe and welcome in the classroom. Our LGBTQI+ youth deserve to be affirmed and accepted just as…,False,0,
1508541948671537160,2022-03-28 20:30:02+00:00,"Rather than breaking Ukrainian resolve, Russia's brutal tactics have strengthened their resolve. Rather than driving NATO apart, the West is now stronger and more united than it's ever been.",False,21445,
1508531109239439364,2022-03-28 19:46:58+00:00,"RT @POTUS: My father had an expression: “Don’t tell me what you value. Show me your budget—and I’ll tell you what you value.”

The budget I…",False,0,
1508487590982430729,2022-03-28 16:54:02+00:00,"Russia's economy was ranked the 11th biggest economy in the world before this invasion. 

It will soon not even rank among the top 20 in the world.",False,35915,
1508138784893947915,2022-03-27 17:48:00+00:00,"The darkness that drives autocracy is ultimately no match for the flame of liberty that lights the souls of free people everywhere.
https://t.co/y7B8mm6exD",False,16432,
1508105315157479431,2022-03-27 15:35:01+00:00,My message to the people of Ukraine: We stand with you. Period.,False,137242,
1507868254936739843,2022-03-26 23:53:01+00:00,"RT @POTUS: To the Russian people: You are not our enemy.
 
The American people stand with you and the brave citizens in Ukraine who want pe…",False,0,
1507868226335789062,2022-03-26 23:52:54+00:00,"RT @POTUS: Putin has the gall to say he is “de-Nazifying” Ukraine.

This lie isn’t just cynical. It is obscene. 

President Zelenskyy was d…",False,0,
1507768783447986180,2022-03-26 17:17:45+00:00,"RT @POTUS: Watch live as I deliver remarks on the united efforts of the free world to support the people of Ukraine, hold Russia accountabl…",False,0,
1507487532015144963,2022-03-25 22:40:10+00:00,My message to the 82nd Airborne Division on the ground in Poland: Every single one of you stepped up. Thank you. https://t.co/9Z9NeiWllQ,False,14721,
1507473148207378437,2022-03-25 21:43:00+00:00,"Americans are getting back to work at a historic pace, with fewer Americans on unemployment insurance today than at any time in the last half century.",False,20206,
1507378087239036930,2022-03-25 15:25:16+00:00,The United States is prepared to commit more than $1 billion in humanitarian assistance to help get relief to millions of Ukrainians affected by the war in Ukraine. https://t.co/c6AeFn8QDn,False,9032,
1507160840566460416,2022-03-25 01:02:00+00:00,"NATO has never been more united than it is today. 

Putin is getting exactly the opposite of what he intended to have as a consequence of going into Ukraine.",False,51510,
1507143475262853122,2022-03-24 23:53:00+00:00,"This morning, we received news that the number of Americans on unemployment insurance fell to its lowest level since 1970.

This historic progress is no accident: it’s the result of an economic strategy to grow the economy from the bottom up and middle out.",False,18636,
1506969692711362567,2022-03-24 12:22:27+00:00,"RT @POTUS: Today in Brussels I’m meeting with our NATO Allies, G7 members, and the European Council to discuss our ongoing response to Russ…",False,0,
1506797968338345985,2022-03-24 01:00:05+00:00,"The Affordable Care Act was groundbreaking and life-changing legislation that has provided access to health care to millions of Americans, including the more than 130 million Americans with preexisting conditions.",False,12248,
1506774544752726024,2022-03-23 23:27:00+00:00,"The Affordable Care Act that was signed into law 12 years ago was the first step in ensuring that everyone has access to affordable health care. I am proud that since November 2021, 14.5 million Americans have signed up for quality, affordable coverage.",False,10870,
1506754153938399234,2022-03-23 22:05:59+00:00,"RT @POTUS: Madeleine Albright was a force for goodness, grace, and decency — and for freedom. Hers were the hands that turned the tide of h…",False,0,
1506664575235944448,2022-03-23 16:10:01+00:00,"On the anniversary of the Affordable Care Act being signed into law, know that as long as any American lies awake at night wondering how they’re going to pay their medical bills, we will keep fighting to lower costs and further expand health coverage.",False,14223,
1506631950790017028,2022-03-23 14:00:23+00:00,"Twelve years ago today, I watched President Obama sign the Affordable Care Act into law. I was proud to serve as vice president every day, but never more so than on that historic day. https://t.co/14wgXW6Fvc",False,8674,
1505896098849767429,2022-03-21 13:16:22+00:00,"RT @POTUS: Judge Ketanji Brown Jackson is a brilliant legal mind with the utmost character and integrity. 
 
She deserves to be confirmed a…",False,0,
1505587220954206221,2022-03-20 16:49:00+00:00,"Folks, we’re investing $65 billion from our Bipartisan Infrastructure Law to deliver high-speed internet everywhere in America.

We can’t be a country where a mother has to take her kid to the McDonald’s parking lot to access the internet to do their homework.",False,36941,
1505568972741267460,2022-03-20 15:36:29+00:00,RT @POTUS: Jill and I want to extend our best wishes to all who are celebrating Nowruz around the world. The Nowruz holiday means gathering…,False,0,
1504837788004405253,2022-03-18 15:11:01+00:00,"28 years ago, we passed the Violence Against Women Act to provide protection against domestic violence, stalking, sexual assault—and to support survivors. 

This week, I signed legislation to reauthorize and strengthen the Violence Against Women Act.",False,25074,
1504572286258532358,2022-03-17 21:36:01+00:00,Oil prices are decreasing. Gas prices should too. https://t.co/JwIMdOiAJ8,False,44691,
1504548185896853511,2022-03-17 20:00:15+00:00,"The world is united in our support for Ukraine and our determination to make Putin pay a very heavy price. 

America is leading this effort together with allies and partners—providing enormous levels of security and humanitarian assistance.
https://t.co/nQQTnPsVVG",False,6659,
1504524470442201100,2022-03-17 18:26:01+00:00,"Everything between Ireland and the United States runs deep—our joys, our sorrows, our passion, our drive, and our unrelenting optimism and hope.",False,17850,
1504504396519981059,2022-03-17 17:06:15+00:00,"Let there be no doubt, no uncertainty, no question, America stands with the forces of freedom. We always have and we always will. https://t.co/bmxSmeVuT4",False,11070,
1504465833296379911,2022-03-17 14:33:00+00:00,"Today we celebrate the deep affection we have for Ireland and the people of Ireland. That includes millions of Americans like my great-great-grandfather, great-grandfather, and grandfather, all of whom were Irish Americans on both sides of the family. Happy St. Patrick’s Day!",False,20106,
1504099669865025537,2022-03-16 14:18:00+00:00,"The Bipartisan Government Funding Bill includes $13.6B to address Russia's invasion of Ukraine and the impact on surrounding countries.

Putin's aggression against Ukraine has united people across America, united our two parties in Congress, and united the freedom-loving world.",False,14745,
1503892806397485058,2022-03-16 00:36:00+00:00,"There are over 200,000 kids in America and many more adults with Type 1 diabetes needing insulin every day.

It costs $10 to make a vial of insulin, yet the average cost can be up to $1,000 a month.

Let’s cap the cost of insulin at $35 a month.",False,53803,
1503780571813720068,2022-03-15 17:10:01+00:00,"Not only has Infrastructure Week finally arrived, but we’re talking about an infrastructure decade.  
 
Folks, we’ve already authorized 4,000 projects all across the country—including 1,500 bridges in disrepair—and they’re starting repairs this year.",False,14849,
1503738162652319744,2022-03-15 14:21:30+00:00,RT @POTUS: My Administration is committed to closing the gender pay gap ensuring that all Americans have a fair and equal opportunity to ge…,False,0,
1503467252682743810,2022-03-14 20:25:00+00:00,"As my mother would say, “God love them.”
https://t.co/XlDuH52PAi",False,9066,
1503412393795371018,2022-03-14 16:47:01+00:00,"The American people are united, the world is united, and we stand with the people of Ukraine. 

We will not let autocrats and would-be emperors dictate the direction of the world.",False,48644,
1503389329250562051,2022-03-14 15:15:22+00:00,RT @POTUS: We are continuing the close cooperation with Allies and partners to make sure that the Ukrainian people can defend their nation.…,False,0,
1503051009911930883,2022-03-13 16:51:00+00:00,"Before I took office, people were hurting and we had to act. We passed the American Rescue Plan without a single, solitary Republican vote. 

Few pieces of legislation in our history have done more to lift the country out of crisis.",False,36778,
1502777456952066057,2022-03-12 22:44:00+00:00,"Putin was counting on a divided NATO, a divided West and quite frankly, a divided America.

But he got none of that.",False,115125,
1502755237609811969,2022-03-12 21:15:43+00:00,We will not let autocrats and would-be emperors dictate the direction of the world. https://t.co/HH7gJazdmP,False,22547,
1502452314724085766,2022-03-12 01:12:00+00:00,"Few pieces of legislation have done more to lift us out of this crisis than the American Rescue Plan.

It fueled our efforts to vaccinate the nation.
Delivered immediate economic relief for millions of Americans.
Helped cut health insurance costs.

It was just the beginning.",False,8330,
1502430923614302218,2022-03-11 23:47:00+00:00,"Thanks to the American Rescue Plan, we lifted this country out of crisis and added more jobs to the economy in a single year than any other administration.",False,30884,
1502409281194369027,2022-03-11 22:21:00+00:00,"Unlike the $2 trillion tax cut passed in the previous administration that benefitted the top 1% of Americans, the American Rescue Plan helped working people and left no one behind.

It's why our economy has recovered faster than other major global economies.",False,16411,
1502389402244460550,2022-03-11 21:02:01+00:00,"One year later, American Rescue Plan is helping millions of families on Affordable Care Act plans save $2,400 a year on their health premiums. 

Let’s make those savings permanent.",False,10257,
1502378076302450691,2022-03-11 20:17:00+00:00,"When Vice President @KamalaHarris and I took office, there was no national plan to get Americans vaccinated and jump-start our economy.

The American Rescue Plan helped us get 500 million shots in arms and set off the greatest single year of job growth in our history.",False,10743,
1502351904222990343,2022-03-11 18:33:00+00:00,"One year ago today, I signed the American Rescue Plan into law. It helped deliver: 

—500 million shots in arms
—The fastest single year of job growth in our history
—A record decline in unemployment two years ahead of predictions

America is getting back on track.",False,10874,
1502331108578496516,2022-03-11 17:10:22+00:00,"We are stronger today than we were a year ago, thanks to the American Rescue Plan. https://t.co/RRj1UIUeyp",False,6147,
1502054694964899842,2022-03-10 22:52:00+00:00,"We are pushing for investments so we can manufacture more in America, strengthen our supply chains, and move goods to market at lower costs.

And I’m pressing Congress to pass my plan to lower the cost of essentials like prescription drugs and energy.",False,16743,
1502030787704672256,2022-03-10 21:17:00+00:00,"With all the bright spots in our economy—record job growth and higher wages—too many families are struggling to keep up with the bills. Inflation is robbing them of the gains they might otherwise feel. 
 
I get it. That’s why my top priority is getting prices under control.",False,13969,
1501992032419872768,2022-03-10 18:43:00+00:00,"A large contributor to inflation this month was an increase in gas and energy prices as markets reacted to Putin’s aggressive actions. 

I know that higher prices impact a family’s budget, which is why I am fighting to bring down the everyday prices that are squeezing Americans.",False,26858,
1501963036428587017,2022-03-10 16:47:47+00:00,RT @POTUS: Today’s inflation report is a reminder that Americans’ budgets are being stretched by price increases and families are starting…,False,0,
1501654058213519367,2022-03-09 20:20:01+00:00,"Veterans are the backbone, the spine, and sinew of who we are in this country.

One percent of you serves. The rest of us deserve to treat you with the dignity and respect in service that you deserve. You're the best of us, and we owe you.",False,17375,
1501590638663458819,2022-03-09 16:08:01+00:00,"We're going to continue to support the brave Ukrainian people as they fight for their country.

I call on Congress to pass the $12 billion Ukraine assistance package.",False,51953,
1501377985592582156,2022-03-09 02:03:00+00:00,"I'm going to do everything I can to minimize Putin's price hike here at home. 
https://t.co/UT1V4DIuNd",False,15203,
1501326899397775365,2022-03-08 22:40:00+00:00,"We're banning all imports of Russian oil and gas and energy.

That means Russian oil will no longer be acceptable at U.S. ports and the American people will deal another powerful blow to Putin.",False,69284,
1501231281283252224,2022-03-08 16:20:03+00:00,"On International Women’s Day and every day, let us recognize that all of us have a better future when women and girls can reach their full potential—and together, let’s renew our efforts to advance dignity, equality, and limitless possibilities for all.",False,17397,
